"","ObjectID","Loc_name","Shape","Status","Score","Match_type","Match_addr","LongLabel","ShortLabel","Addr_type","Type","PlaceName","Place_addr","Phone","URL","Rank","AddBldg","AddNum","AddNumFrom","AddNumTo","AddRange","Side","StPreDir","StPreType","StName","StType","StDir","BldgType","BldgName","LevelType","LevelName","UnitType","UnitName","SubAddr","StAddr","Block","Sector","Nbrhd","District","City","MetroArea","Subregion","Region","RegionAbbr","Territory","Zone","Postal","PostalExt","Country","LangCode","Distance","X","Y","DisplayX","DisplayY","Xmin","Xmax","Ymin","Ymax","ARC_Address","ARC_Address2","ARC_Address3","ARC_Neighborhood","ARC_City","ARC_Subregion","ARC_Region","ARC_Postal","ARC_PostalExt","ARC_CountryCode","ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ARCHSTONE","RMPROPID","PROPNAME","ENTTYPE","PROPTYPE","REGION_1","MARKETID","MARKET","SUBMARKETID","SUBMARKET","SVPID","SVP","SVP2","SVP_EMAIL","VPPMID","VPPM_EMPLID","VPPM","VPPM2","VPPM_EMAIL","RMMNGRID","RM_EMPLID","RM","RM2","RM_EMAIL","IO","SIO","FACSM","FINSM","REVMGR","ACQUISITION_DATE","ADDRESS","CITY_1","STATE","ZIP","YOC","CONSTTYPE","STATUS_1","STATUSID","CONSOLIDATION","CONSOLIDATIONID","UNITS","SQFT","STUDIO","ONEBR","TWOBR","THREEBR","OTHER","OCCINCL","DASHINCL","HOTLIST","WATCHLIST","REHABLIST","LEASUPLIST","DISPOLIST","INACTIVE","LRO","COMLINK","COMPLIANTEMAIL","ASNPROPID","MASTERENTITYID","LSHLDTHRESHOLD","MRTHRESHOLD","BISTATUS","BISTATUS_DESC","BIASSETTYPE","BIASSETTYPE_DESC","PHONE_1","YEARBUILT","CONSTRUCTIONDATE","DISPOSED","LATITUDE","LONGITUDE","OccUnits","NonRevUnits","AffordableUnits","AdultResidents","CITY","Walkscore","TransitScore"
"269",269,"World","E6100000010CA03955380EC151C0285294CAA21E4540","M",100,"A","175 Centre St, Quincy, Massachusetts, 02169","175 Centre St, Quincy, MA, 02169, USA","175 Centre St","PointAddress","","","175 Centre St, Quincy, Massachusetts, 02169",NA,NA,20,NA,175,NA,NA,"","L","",NA,"Centre","St","",NA,NA,NA,NA,NA,NA,NA,"175 Centre St",NA,NA,"",NA,"Quincy","Boston Metro Area","Norfolk","Massachusetts","MA",NA,"",2169,NA,"USA","ENG",0,-71.01649292,42.239343,-71.0165925,42.239286,-71.0175925,-71.0155925,42.238286,42.240286,"175 Centre Street",NA,NA,NA,"Quincy",NA,"MA",2169,NA,NA,"ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ASN NO",19096,"Lincoln Heights               ","NE ","Residential","Northeast",3286,"Boston",4834,"128 South",49039,"Tom Lebling","Tom Lebling SVP","tlebling@eqr.com","SDION     ",56749,"Shanna Dion                   ","Shanna Dion VP","sdion@eqr.com                           ","AN    ",57568,"Ashleigh Nelson               ","Ashleigh Nelson RM","anelson1@eqr.com                        ","Dan Egan IO","Alec Brackenridge SIO","Mickey Mathews",NA,"John Curto",1997-12-23,"175 Centre Street","Quincy","MA",2169,"1991","Garden","Core SS","CSS     ","REIT - Res",1,336,266568,0,1,2,3,0,"Y","Y","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N","N","Y","Y","Y",NA,19096,10,10,"SS        ","Same Store                              ","RC        ","Residential Consolidated                ","6174717175     ",1991,"1991",NA,42.23941611,-71.01699829,NA,0,NA,545,"Quincy",59,53
"270",270,"World","E6100000010CBC3835F36B8352C0D82194EA47724440","M",100,"A","300 Prospect Ave, Hackensack, New Jersey, 07601","300 Prospect Ave, Hackensack, NJ, 07601, USA","300 Prospect Ave","PointAddress","","","300 Prospect Ave, Hackensack, New Jersey, 07601",NA,NA,20,NA,300,NA,NA,"","R","",NA,"Prospect","Ave","",NA,NA,NA,NA,NA,NA,NA,"300 Prospect Ave",NA,NA,"",NA,"Hackensack","New York City Metro","Bergen","New Jersey","NJ",NA,"",7601,NA,"USA","ENG",0,-74.05346375,40.89281971,-74.052774,40.892625,-74.053774,-74.051774,40.891625,40.893625,"300 PROSPECT AVENUE",NA,NA,NA,"HACKENSACK",NA,"NJ",7601,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19097,"ZZ PROSPECT TOWERS            ","SLD","Residential","Northeast",3301,"New York - Manhattan",5110,"NY-Suburbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-01-13,"300 PROSPECT AVENUE","HACKENSACK","NJ",7601,"1995","High-Rise","Disposition","DSP     ","REIT - Res",1,360,429306,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,19097,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(201) 489-0426 ",1995,"1995",2013-03-21,NA,NA,NA,NA,NA,NA,"Hackensack",69,56
"271",271,"World","E6100000010C081A42B4A7D251C020C088A1C8FB4440","M",100,"A","3 Commonwealth Ave, Attleboro, Massachusetts, 02703","3 Commonwealth Ave, Attleboro, MA, 02703, USA","3 Commonwealth Ave","PointAddress","","","3 Commonwealth Ave, Attleboro, Massachusetts, 02703",NA,NA,20,NA,3,NA,NA,"","L","",NA,"Commonwealth","Ave","",NA,NA,NA,NA,NA,NA,NA,"3 Commonwealth Ave",NA,NA,"",NA,"Attleboro","","Bristol","Massachusetts","MA",NA,"",2703,NA,"USA","ENG",0,-71.29148585,41.96706027,-71.2916415,41.967603,-71.2926415,-71.2906415,41.966603,41.968603,"3 COMMONWEALTH AVENUE",NA,NA,NA,"ATTLEBORO",NA,"MA",2703,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19098,"ZZ CRYSTAL VILLAGE            ","SLD","Residential","Northeast",3286,"Boston",5040,"Boston Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-12-17,"3 COMMONWEALTH AVENUE","ATTLEBORO","MA",2703,NA,"Garden","Disposition","DSP     ","REIT - Res",1,91,96180,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,19098,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(508) 222-6663 ",1974,NA,2009-06-17,NA,NA,NA,NA,NA,NA,"Attleboro",22,NA
"272",272,"World","E6100000010C9484E5B161C451C0101D2932A52E4540","M",95.71,"A","Emerson Pl, Boston, Massachusetts, 02114","Emerson Pl, Boston, MA, 02114, USA","Emerson Pl","StreetName","","","Emerson Pl, Boston, Massachusetts, 02114",NA,NA,20,NA,NA,NA,NA,"","","",NA,"Emerson","Pl","",NA,NA,NA,NA,NA,NA,NA,"Emerson Pl",NA,NA,"West End",NA,"Boston","Boston Metro Area","Suffolk","Massachusetts","MA",NA,"",2114,NA,"USA","ENG",0,-71.06846282,42.36441638,-71.06846282,42.36441638,-71.06946282,-71.06746282,42.36341638,42.36541638,"One Emerson Place",NA,NA,NA,"Boston",NA,"MA",2114,NA,NA,"ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ASN NO",19100,"Emerson Place                 ","NE ","Residential","Northeast",3286,"Boston",4829,"City of Boston",49039,"Tom Lebling","Tom Lebling SVP","tlebling@eqr.com","SDION     ",56749,"Shanna Dion                   ","Shanna Dion VP","sdion@eqr.com                           ","SL    ",56749,"Shanna Dion                   ","Shanna Dion RM","sdion@eqr.com                           ","Dan Egan IO","Alec Brackenridge SIO","Richard Cunningham",NA,"John Curto",1998-04-23,"One Emerson Place","Boston","MA",2114,"1962","High-Rise","Core SS","CSS     ","REIT - Res",1,444,406760,128,1,2,3,0,"Y","Y","N","WATCH LIST YES","REHAB YES","LEASEUP NO","N","N","Y","Y","Y",NA,19100,10,10,"SS        ","Same Store                              ","RC        ","Residential Consolidated                ","6176482180     ",1962,"1962",NA,42.365186,-71.068851,NA,1,19,772,"Boston",92,100
"273",273,"World","E6100000010CCC264131923553C028414B66DB714340","M",90.2,"A","67 Harry S Truman Dr, Upper Marlboro, Maryland, 20774","67 Harry S Truman Dr, Upper Marlboro, MD, 20774, USA","67 Harry S Truman Dr","StreetAddress","","","67 Harry S Truman Dr, Upper Marlboro, Maryland, 20774",NA,NA,20,NA,67,69,51,"51-69","L","",NA,"Harry S Truman","Dr","",NA,NA,NA,NA,NA,NA,NA,"67 Harry S Truman Dr",NA,NA,"Largo",NA,"Upper Marlboro","Washington DC Metro Area","Prince George's","Maryland","MD",NA,"",20774,NA,"USA","ENG",0,-76.83704788,38.88950804,-76.83704788,38.88950804,-76.83804788,-76.83604788,38.88850804,38.89050804,"67 HARRY S. TRUMAN DRIVE",NA,NA,NA,"LARGO",NA,"MD",20772,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19106,"ZZ NORTHAMPTON                ","SLD","Residential","Northeast",3311,"Washington DC",5029,"MD-Prince George",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-11-09,"67 HARRY S. TRUMAN DRIVE","LARGO","MD",20772,"1977","Garden","Disposition","DSP     ","REIT - Res",1,620,564976,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,19106,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","3013504747     ",1977,"1977",2013-05-07,NA,NA,NA,NA,NA,NA,"Upper Marlboro",39,NA
"274",274,"World","E6100000010C58338AC9E14953C0B030D06468894340","M",100,"A","735 Monroe St, Rockville, Maryland, 20850","735 Monroe St, Rockville, MD, 20850, USA","735 Monroe St","StreetAddress","","","735 Monroe St, Rockville, Maryland, 20850",NA,NA,20,NA,735,721,751,"721-751","L","",NA,"Monroe","St","",NA,NA,NA,NA,NA,NA,NA,"735 Monroe St",NA,NA,"",NA,"Rockville","Washington DC Metro Area","Montgomery","Maryland","MD",NA,"",20850,NA,"USA","ENG",0,-77.15440596,39.07349835,-77.15440596,39.07349835,-77.15540596,-77.15340596,39.07249835,39.07449835,"735 MONROE ST.",NA,NA,NA,"ROCKVILLE",NA,"MD",20850,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19110,"ZZ FIRESIDE PARK              ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-22,"735 MONROE ST.","ROCKVILLE","MD",20850,NA,"Garden","Disposition","DSP     ","REIT - Res",1,236,176244,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19110,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(301) 279-7741 ",1961,NA,2009-10-01,NA,NA,NA,NA,NA,NA,"Rockville",45,52
"275",275,"World","E6100000010C8C39854BFD5053C07009432E82974340","M",85,"A","20874, Germantown, Maryland","20874, Germantown, MD, USA","20874","Postal","","20874","Germantown, Maryland, 20874",NA,NA,4.5,NA,NA,NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"Germantown","","Montgomery","Maryland","MD",NA,"",20874,NA,"USA","ENG",0,-77.2654599,39.1836603,-77.2654599,39.1836603,-77.3904599,-77.1404599,39.0586603,39.3086603,"12622 GRAY EAGLES COURT",NA,NA,NA,"GERMANTOWN",NA,"MD",20874,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19112,"ZZ NORTHLAKE(FEE)             ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-25,"12622 GRAY EAGLES COURT","GERMANTOWN","MD",20874,NA,"Garden","Disposition","DSP     ","Fee",7,304,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19112,NA,NA,"DSP       ","Disposition                             ","RNC       ","Residential Non Consolidated            ","               ",NA,NA,2006-02-20,NA,NA,NA,NA,NA,NA,"Germantown",68,53
"276",276,"World","E6100000010C9CAB403C915153C000B3650D9F974340","M",100,"A","20019 Sweetgum Cir, Germantown, Maryland, 20874","20019 Sweetgum Cir, Germantown, MD, 20874, USA","20019 Sweetgum Cir","StreetAddress","","","20019 Sweetgum Cir, Germantown, Maryland, 20874",NA,NA,20,NA,20019,20063,20009,"20009-20063","L","",NA,"Sweetgum","Cir","",NA,NA,NA,NA,NA,NA,NA,"20019 Sweetgum Cir",NA,NA,"Germantown",NA,"Germantown","Washington DC Metro Area","Montgomery","Maryland","MD",NA,"",20874,NA,"USA","ENG",0,-77.27448946,39.18454139,-77.27448946,39.18454139,-77.27548946,-77.27348946,39.18354139,39.18554139,"20019 SWEETGUM CIRCLE",NA,NA,NA,"GERMANTOWN",NA,"MD",20874,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19113,"ZZ CANTERBURY                 ","SLD","Residential","Northeast",3311,"Washington DC",4861,"MD-Rockville/Gaithersburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-09-22,"20019 SWEETGUM CIRCLE","GERMANTOWN","MD",20874,"1986","Garden","Disposition","DSP     ","REIT - Res",1,544,475154,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB YES","LEASEUP NO","Y",NA,"N","N","N",NA,19113,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","3014283918     ",1986,"1986",2016-01-26,39.18437874,-77.27451793,NA,NA,NA,NA,"Germantown",69,45
"277",277,"World","E6100000010CF813B564504F53C018DF08D999974340","M",97.88,"A","20010 Frederick Rd, Germantown, Maryland, 20876","20010 Frederick Rd, Germantown, MD, 20876, USA","20010 Frederick Rd","StreetAddress","","","20010 Frederick Rd, Germantown, Maryland, 20876",NA,NA,20,NA,20010,19974,20198,"19974-20198","L","",NA,"Frederick","Rd","",NA,NA,NA,NA,NA,NA,NA,"20010 Frederick Rd",NA,NA,"Germantown",NA,"Germantown","Washington DC Metro Area","Montgomery","Maryland","MD",NA,"",20876,NA,"USA","ENG",0,-77.23928182,39.18438256,-77.23928182,39.18438256,-77.24028182,-77.23828182,39.18338256,39.18538256,"20010 FREDRICK RD",NA,NA,NA,"GERMANTOWN",NA,"MD",20876,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19115,"ZZ OAK MILL II                ","SLD","Residential","Northeast",3311,"Washington DC",4861,"MD-Rockville/Gaithersburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-11-18,"20010 FREDRICK RD","GERMANTOWN","MD",20876,"1985","Garden","Disposition","DSP     ","REIT - Res",1,192,163236,0,1,2,3,0,"N","N","Y","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,19115,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","3014289757     ",1985,"1985",2016-01-26,39.183603,-77.238899,NA,NA,NA,NA,"Germantown",63,41
"278",278,"World","E6100000010C2854C209E84253C0503FA741CD864340","M",99.9,"A","2121 Shorefield Rd, Silver Spring, Maryland, 20902","2121 Shorefield Rd, Silver Spring, MD, 20902, USA","2121 Shorefield Rd","StreetAddress","","","2121 Shorefield Rd, Silver Spring, Maryland, 20902",NA,NA,20,NA,2121,2199,2101,"2101-2199","L","",NA,"Shorefield","Rd","",NA,NA,NA,NA,NA,NA,NA,"2121 Shorefield Rd",NA,NA,"Wheaton-Glenmont",NA,"Silver Spring","Washington DC Metro Area","Montgomery","Maryland","MD",NA,"",20902,NA,"USA","ENG",0,-77.04541248,39.05313893,-77.04541248,39.05313893,-77.04641248,-77.04441248,39.05213893,39.05413893,"2121 SHOREFIELD RD",NA,NA,NA,"WHEATON",NA,"MD",20902,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19117,"ZZ GEORGIAN WOODS I           ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-09-29,"2121 SHOREFIELD RD","WHEATON","MD",20902,NA,"Garden","Disposition","DSP     ","REIT - Res",1,570,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19117,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,NA,NA,2006-01-26,NA,NA,NA,NA,NA,NA,"Silver Spring",56,56
"279",279,"World","E6100000010CA48460551D3E53C0D897FE5562874340","M",98.66,"A","12305 Treetop Dr, Silver Spring, Maryland, 20904","12305 Treetop Dr, Silver Spring, MD, 20904, USA","12305 Treetop Dr","StreetAddress","","","12305 Treetop Dr, Silver Spring, Maryland, 20904",NA,NA,20,NA,12305,12301,12325,"12301-12325","R","",NA,"Treetop","Dr","",NA,NA,NA,NA,NA,NA,NA,"12305 Treetop Dr",NA,NA,"Fairland",NA,"Silver Spring","Washington DC Metro Area","Montgomery","Maryland","MD",NA,"",20904,NA,"USA","ENG",0,-76.97054038,39.05768847,-76.97054038,39.05768847,-76.97154038,-76.96954038,39.05668847,39.05868847,"12305 TREETOP DR.",NA,NA,NA,"SILVER SPRINGS",NA,"MD",20904,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19121,"ZZ FAIRLAND GARDENS           ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-24,"12305 TREETOP DR.","SILVER SPRINGS","MD",20904,"1981","Garden","Disposition","DSP     ","REIT - Res",1,400,396234,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19121,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,1981,"1981",2011-02-18,NA,NA,NA,NA,NA,NA,"Silver Spring",53,40
"280",280,"World","E6100000010C5817F17CCA4453C0409C1129368B4340","M",98.66,"A","14120 Grand Pre Rd, Silver Spring, Maryland, 20906","14120 Grand Pre Rd, Silver Spring, MD, 20906, USA","14120 Grand Pre Rd","StreetAddress","","","14120 Grand Pre Rd, Silver Spring, Maryland, 20906",NA,NA,20,NA,14120,14110,14198,"14110-14198","L","",NA,"Grand Pre","Rd","",NA,NA,NA,NA,NA,NA,NA,"14120 Grand Pre Rd",NA,NA,"",NA,"Silver Spring","Washington DC Metro Area","Montgomery","Maryland","MD",NA,"",20906,NA,"USA","ENG",0,-77.07485889,39.08759035,-77.07485889,39.08759035,-77.07585889,-77.07385889,39.08659035,39.08859035,"14120 GRAND PRE ROAD",NA,NA,NA,"SILVER SPRINGS",NA,"MD",20906,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19124,"ZZ ASPEN CROSSING             ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-28,"14120 GRAND PRE ROAD","SILVER SPRINGS","MD",20906,NA,"Garden","Disposition","DSP     ","REIT - Res",1,192,182541,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19124,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,1979,NA,2009-09-24,NA,NA,NA,NA,NA,NA,"Silver Spring",67,52
"281",281,"World","E6100000010CFC284586D02853C0785093CAA8904340","M",100,"A","8051 Greenleaf Ter, Glen Burnie, Maryland, 21061","8051 Greenleaf Ter, Glen Burnie, MD, 21061, USA","8051 Greenleaf Ter","StreetAddress","","","8051 Greenleaf Ter, Glen Burnie, Maryland, 21061",NA,NA,20,NA,8051,8088,8048,"8048-8088","L","",NA,"Greenleaf","Ter","",NA,NA,NA,NA,NA,NA,NA,"8051 Greenleaf Ter",NA,NA,"South Gate",NA,"Glen Burnie","Baltimore Metro Area","Anne Arundel","Maryland","MD",NA,"",21061,NA,"USA","ENG",0,-76.63772733,39.1301511,-76.63772733,39.1301511,-76.63872733,-76.63672733,39.1291511,39.1311511,"8051 GREENLEAF TERRACE",NA,NA,NA,"GLEN BURNIE",NA,"MD",21061,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19125,"ZI GREENTREE I                ","INA","Residential","Northeast",3311,"Washington DC",5029,"MD-Prince George",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-01,"8051 GREENLEAF TERRACE","GLEN BURNIE","MD",21061,NA,"Garden","Disposition","DSP     ","REIT - Res",1,350,301248,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19125,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,1968,NA,2013-02-21,NA,NA,NA,NA,NA,NA,"Glen Burnie",62,25
"282",282,"World","E6100000010CFC284586D02853C0785093CAA8904340","M",100,"A","8051 Greenleaf Ter, Glen Burnie, Maryland, 21061","8051 Greenleaf Ter, Glen Burnie, MD, 21061, USA","8051 Greenleaf Ter","StreetAddress","","","8051 Greenleaf Ter, Glen Burnie, Maryland, 21061",NA,NA,20,NA,8051,8088,8048,"8048-8088","L","",NA,"Greenleaf","Ter","",NA,NA,NA,NA,NA,NA,NA,"8051 Greenleaf Ter",NA,NA,"South Gate",NA,"Glen Burnie","Baltimore Metro Area","Anne Arundel","Maryland","MD",NA,"",21061,NA,"USA","ENG",0,-76.63772733,39.1301511,-76.63772733,39.1301511,-76.63872733,-76.63672733,39.1291511,39.1311511,"8051 GREENLEAF TERRACE",NA,NA,NA,"GLEN BURNIE",NA,"MD",21061,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19126,"ZI - GREENTREE II             ","INA","Residential","Northeast",3311,"Washington DC",5029,"MD-Prince George",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-25,"8051 GREENLEAF TERRACE","GLEN BURNIE","MD",21061,NA,"Garden","Disposition","DSP     ","REIT - Res",1,239,211108,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19126,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,NA,NA,2013-02-21,NA,NA,NA,NA,NA,NA,"Glen Burnie",62,25
"283",283,"World","E6100000010CFC284586D02853C0785093CAA8904340","M",100,"A","8051 Greenleaf Ter, Glen Burnie, Maryland, 21061","8051 Greenleaf Ter, Glen Burnie, MD, 21061, USA","8051 Greenleaf Ter","StreetAddress","","","8051 Greenleaf Ter, Glen Burnie, Maryland, 21061",NA,NA,20,NA,8051,8088,8048,"8048-8088","L","",NA,"Greenleaf","Ter","",NA,NA,NA,NA,NA,NA,NA,"8051 Greenleaf Ter",NA,NA,"South Gate",NA,"Glen Burnie","Baltimore Metro Area","Anne Arundel","Maryland","MD",NA,"",21061,NA,"USA","ENG",0,-76.63772733,39.1301511,-76.63772733,39.1301511,-76.63872733,-76.63672733,39.1291511,39.1311511,"8051 GREENLEAF TERRACE",NA,NA,NA,"GLEN BURNIE",NA,"MD",21061,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19127,"ZI - GREENTREE III            ","INA","Residential","Northeast",3311,"Washington DC",5029,"MD-Prince George",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-01,"8051 GREENLEAF TERRACE","GLEN BURNIE","MD",21061,NA,"Garden","Disposition","DSP     ","REIT - Res",1,207,181003,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19127,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,NA,NA,2013-02-21,NA,NA,NA,NA,NA,NA,"Glen Burnie",62,25
"284",284,"World","E6100000010C7832FC302D2853C0F8E5048E008F4340","M",100,"A","602 Milldam Ct, Millersville, Maryland, 21108","602 Milldam Ct, Millersville, MD, 21108, USA","602 Milldam Ct","StreetAddress","","","602 Milldam Ct, Millersville, Maryland, 21108",NA,NA,20,NA,602,698,602,"602-698","L","",NA,"Milldam","Ct","",NA,NA,NA,NA,NA,NA,NA,"602 Milldam Ct",NA,NA,"South Gate",NA,"Millersville","Baltimore Metro Area","Anne Arundel","Maryland","MD",NA,"",21108,NA,"USA","ENG",0,-76.62775826,39.11720443,-76.62775826,39.11720443,-76.62875826,-76.62675826,39.11620443,39.11820443,"602 MILLDAM CT.",NA,NA,NA,"MILLERSVILLE",NA,"MD",21108,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19128,"ZZ MILL POND                  ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-22,"602 MILLDAM CT.","MILLERSVILLE","MD",21108,"1984","Garden","Disposition","DSP     ","REIT - Res",1,240,221390,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,19128,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,1984,"1984",2012-07-12,NA,NA,NA,NA,NA,NA,"Millersville",55,NA
"285",285,"World","E6100000010C9C5087C99F5C53C03806410D00B64340","M",100,"A","148 Willowdale Dr, Frederick, Maryland, 21702","148 Willowdale Dr, Frederick, MD, 21702, USA","148 Willowdale Dr","PointAddress","","","148 Willowdale Dr, Frederick, Maryland, 21702",NA,NA,20,NA,148,NA,NA,"","L","",NA,"Willowdale","Dr","",NA,NA,NA,NA,NA,NA,NA,"148 Willowdale Dr",NA,NA,"",NA,"Frederick","Washington DC Metro Area","Frederick","Maryland","MD",NA,"",21702,NA,"USA","ENG",0,-77.44725264,39.42187658,-77.447502,39.421719,-77.448502,-77.446502,39.420719,39.422719,"148 WILLOWDALE DR",NA,NA,NA,"FREDERICK",NA,"MD",21702,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",19129,"ZZ BROOKSIDE                  ","SLD","Residential","Northeast",3311,"Washington DC",5079,"DC-Maryland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-04-29,"148 WILLOWDALE DR","FREDERICK","MD",21702,"1993","Garden","Disposition","DSP     ","REIT - Res",1,228,213878,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,19129,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,1993,"1993",2011-03-08,NA,NA,NA,NA,NA,NA,"Frederick",73,NA
